ID,SpeciesCode,CommonName,Site,Indiv.pop.map,Latitude,Longitude,ID_ss,Units_clean,Use,Indiv.multiple,Indiv.sum,Country,RMU,Ocean,Region,FromLPI,FromMazaris,FromShaun,IsCountData,Source,Units,Sampling.method,Scaling,Count,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
181,DC,Leatherback,Naranjo,Naranjo,10.76,-85.64,Leatherback Naranjo,Nests,yes,0,1,Costa Rica,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Santidrian P, Robinson NJ, Fonseca L, Quiros W, Arauz R, Beange M, Piedra R, Velez E, Paladino FV, Spotila JR, Wallace BP. 2017. Secondary nesting beaches for leatherback turtles on the Pacific coast of Costa Rica. Latin American Journal of Aquatic Research, 45: 563-571.",Nests,,0.1538,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,25,NA,NA,9,NA,NA,NA,NA,16,NA,NA,NA,4,19,NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA
182,DC,Leatherback,Nombre de Jesus,Nombre de Jesus,10.39,-85.84,Leatherback Nombre de Jesus,Nests,yes,0,1,Costa Rica,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Santidrian P, Robinson NJ, Fonseca L, Quiros W, Arauz R, Beange M, Piedra R, Velez E, Paladino FV, Spotila JR, Wallace BP. 2017. Secondary nesting beaches for leatherback turtles on the Pacific coast of Costa Rica. Latin American Journal of Aquatic Research, 45: 563-571.",Nests,,0.1538,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,9,19,12,NA,NA,NA,NA,NA,NA,NA,NA
183,DC,Leatherback,Ostional,Ostional,9.99,-85.7,Leatherback Ostional,Nests,yes,0,1,Costa Rica,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Santidrian P, Robinson NJ, Fonseca L, Quiros W, Arauz R, Beange M, Piedra R, Velez E, Paladino FV, Spotila JR, Wallace BP. 2017. Secondary nesting beaches for leatherback turtles on the Pacific coast of Costa Rica. Latin American Journal of Aquatic Research, 45: 563-571.",Nests,,0.1538,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,44,38,20,25,31,26,22,33,28,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,DC,Leatherback,Parque Nacional Marino Las Baulas,Parque Nacional Marino Las Baulas,10.34,-85.86,Leatherback Parque Nacional Marino Las Baulas,Nests,yes,0,1,Costa Rica,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Santidrian P, Robinson NJ, Fonseca L, Quiros W, Arauz R, Beange M, Piedra R, Velez E, Paladino FV, Spotila JR, Wallace BP. 2017. Secondary nesting beaches for leatherback turtles on the Pacific coast of Costa Rica. Latin American Journal of Aquatic Research, 45: 563-571.

The Laúd OPO Network. 2020. Enhanced, coordinated conservation efforts required to avoid extinction of critically endangered Eastern Pacific leatherback turtles. Scientific Reports, 10: 4772.",Nests,,0.1538,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9285,9060,4550,5300,6200,1200,2900,2000,900,1700,900,1600,2800,550,500,1400,400,850,650,675,250,375,300,375,250,225,200,200,110,110,98,NA,NA,NA,NA,NA
188,DC,Leatherback,Chacahua,Chacahua,15.67472407,-96.62192441,Leatherback Chacahua,Nests,yes,0,1,Mexico,East Pacific,Pacific,Latin America and Caribbean,FALSE,TRUE,FALSE,TRUE,https://bioone-org.offcampus.lib.washington.edu/journals/chelonian-conservation-and-biology/volume-6/issue-1/1071-8443(2007)6[70:CABOTL]2.0.CO;2/Conservation%20and%20Biology%20of%20the%20Leatherback%20Turtle%20in%20the%20Mexican%20Pacific/10.2744/1071-8443(2007)6[70:CABOTL]2.0.CO;2.full?tab=ArticleLink,Nests,,0.1538,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5802,3626,2967,989,330,1121,989,725,198,989,330,264,198,198,198,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,DC,Leatherback,El Salvador,El Salvador,13.32,-89.03,Leatherback El Salvador,Nests,yes,0,1,El Salvador,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,Herrera N. 2017. Estado de conservación de la tortuga baule (Dermochelys coriacea) en El Salvador.,Nests,,0.1538,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,15,0,14,17,3,9,17,8,6,17,13,9,5,14,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,DC,Leatherback,Guatemala,Guatemala,13.8365,-90.3728,Leatherback Guatemala,Nests,yes,0,1,Guatemala,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Rguez-Baron JM, Kelez S, Lilies M, Zavala-Norzagaray A, Amorocho D, Gaos A (eds). 2021. Sea Turtles in the Eastern Pacific Region. MTSG Annual Regional Report 2021. Draft Report to the IUCN-SSC Marine Turtle Specialist Group.",Nests,,0.1538,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2,4,5,1,1,2,0,1,1,1,0,0,4,2,7,3,3,3,0,NA,NA,NA,NA
208,DC,Leatherback,Barra de la Cruz beach,Barra de la Cruz beach,15.84,-95.94,Leatherback Barra de la Cruz beach,Nests,yes,0,1,Mexico,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Barragán A, Zenteno M, Sarti L (eds). 2010. Conservation of leatherback turtles in the Mexican Pacific. Executive Summary for nesting season 2008-2009. Final Technical Report. Kutzari AC / Programa Nacional para la Conservación de las Tortugas Marinas, CONANP. pp 10

Martínez LS, Barragán AR, Muñoz DG, García N, Huerta P, Vargas F. 2007. Conservation and biology of the leatherback turtle in the Mexican Pacific. Chelonian Conservation and Biology, 6: 70-78, 79.",Nests,,0.1538,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090,1090,1360,600,700,310,28,44,150,72,0,280,40,135,135,110,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,DC,Leatherback,Cahuitan beach,Cahuitan beach,16.3,-98.51,Leatherback Cahuitan beach,Nests,yes,0,1,Mexico,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle 
(Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.",Nests,,0.1538,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,210,460,550,60,85,360,35,240,85,130,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,DC,Leatherback,Index beaches in Mexico,Index beaches in Mexico,18,-102,Leatherback Index beaches in Mexico,Nests,yes,0,1,Mexico,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"The Laúd OPO Network. 2020. Enhanced, coordinated conservation efforts required to avoid extinction of critically endangered Eastern Pacific leatherback turtles. Scientific Reports, 10: 4772.",Nests,,0.1538,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7198,6195,9440,4248,11210,7257,13210.1,11387,6254,7965,8496,2655,4425,5723,1711,2124,1416,2950,4543,826,590,2832,649,1711,1593,885,1062,590,708,885,566,543,885,1416,1965,1310,708,NA,NA,NA,NA,NA
211,DC,Leatherback,Mexiquillo beach,Mexiquillo beach,18.15,-102.85,Leatherback Mexiquillo beach,Nests,yes,0,1,Mexico,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Barragán A, Zenteno M, Sarti L (eds). 2010. Conservation of leatherback turtles in the Mexican Pacific. Executive Summary for nesting season 2008-2009. Final Technical Report. Kutzari AC / Programa Nacional para la Conservación de las Tortugas Marinas, CONANP. pp 10

Martínez LS, Barragán AR, Muñoz DG, García N, Huerta P, Vargas F. 2007. Conservation and biology of the leatherback turtle in the Mexican Pacific. Chelonian Conservation and Biology, 6: 70-78, 79.",Nests,,0.1538,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600,7600,3360,9200,6400,3680,2500,1840,1680,1440,240,720,1120,NA,120,50,680,600,30,0,510,50,190,100,170,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,DC,Leatherback,Tierra Colorada beach,Tierra Colorada beach,16.43,-98.69,Leatherback Tierra Colorada beach,Nests,yes,0,1,Mexico,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Barragán A, Zenteno M, Sarti L (eds). 2010. Conservation of leatherback turtles in the Mexican Pacific. Executive Summary for nesting season 2008-2009. Final Technical Report. Kutzari AC / Programa Nacional para la Conservación de las Tortugas Marinas, CONANP. pp 10",Nests,,0.1538,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,240,400,535,50,0,530,60,300,120,105,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,DC,Leatherback,Juan Venado,Juan Venado,12.33,-86.98,Leatherback Juan Venado,Nests,yes,0,1,Nicaragua,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,Paso Pacifico. n.d. Leatherback nesting assessment in the Pacific coast of Nicaragua. National Fish and Wildlife Foundation. Available at https://pasopacifico.org/leatherback-conservation-on-the-pacific-coast-of-nicaragua/ [accessed 9 April 2022].,Nests,,0.1538,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,41,21,19,11,9,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,DC,Leatherback,Veracruz,Veracruz,11.55,-86.22,Leatherback Veracruz,Nests,yes,0,1,Nicaragua,East Pacific,Pacific,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,Paso Pacifico. n.d. Leatherback nesting assessment in the Pacific coast of Nicaragua. National Fish and Wildlife Foundation. Available at https://pasopacifico.org/leatherback-conservation-on-the-pacific-coast-of-nicaragua/ [accessed 9 April 2022].,Nests,,0.1538,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,77,17,35,84,12,22,10,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,DC,Leatherback,Salamina,Salamina,11.9823132,-86.66099882,Leatherback Salamina,Nests,yes,0,1,Nicaragua,East Pacific,Pacific,East Pacific,FALSE,FALSE,TRUE,TRUE,Paso Pacifico. n.d. Leatherback nesting assessment in the Pacific coast of Nicaragua. National Fish and Wildlife Foundation. Available at https://pasopacifico.org/leatherback-conservation-on-the-pacific-coast-of-nicaragua/ [accessed 9 April 2022].,Nests,,0.1538,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,47,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,DC,Leatherback,South Bay Little Andaman,South Bay Little Andaman,10.5454,92.4405,Leatherback South Bay Little Andaman,Nests,yes,0,1,India,Northeast Indian,,Asia,FALSE,FALSE,TRUE,TRUE,"United States National Marine Fisheries Service, U.S. Fish and Wildlife Service. 2020. Endangered Species Act status review of the leatherback turtle (Dermochelys coriacea) 2020. Available at https://repository.library.noaa.gov/view/noaa/25629 [accessed 5 June 2022].",Nests,,0.1538,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,39,7,58,36,45,64,42,29,55,7,NA,NA,NA,NA,NA,NA
203,DC,Leatherback,West Bay Little Andaman,West Bay Little Andaman,10.84,92.43,Leatherback West Bay Little Andaman,Nests,yes,0,1,India,Northeast Indian,,Asia,FALSE,FALSE,TRUE,TRUE,"United States National Marine Fisheries Service, U.S. Fish and Wildlife Service. 2020. Endangered Species Act status review of the leatherback turtle (Dermochelys coriacea) 2020. Available at https://repository.library.noaa.gov/view/noaa/25629 [accessed 5 June 2022].",Nests,,0.1538,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,39,7,91,148,77,153,50,85,176,65,NA,NA,NA,NA,NA,NA
170,DC,Leatherback,Anguilla,Anguilla,18.1648,-63.1464,Leatherback Anguilla,Nests,yes,0,1,Anguilla,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Godley B, Broderick A, Campbell L, Ranger S, Richardson P (eds). 2004. An Assessment of the Status and 
Exploitation of Marine Turtles in Anguilla. Final Project Report for the Department of Environment, Food 
and Rural Affairs and the Foreign and Commonwealth Office.
 
Soanes LM, Johnson J, Eckert K, Gumbs K, Halsey LG, Hughes G, Levasseur K, Quattro J, Richardson R, Skinner JP, Wynne S, Mukhida F. 2022. Saving the sea turtles of Anguilla: combining scientific data with community perspectives to inform policy decisions. Biological Conservation, 268: 109493.",Nests,,0.1538,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,13,33,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,NA,NA,NA,NA,NA
171,DC,Leatherback,Aruba,Aruba,12.5062,-69.9182,Leatherback Aruba,Nests,yes,0,1,Aruba,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"van der Wal S. 2018. Aruba Update: Monitoring, Research and Telemetry. WIDECAST Annual Meeting.",Nests,,0.1538,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,46,36,57,36,61,85,120,53,62,65,12,96,47,29,20,NA,NA,NA,NA,NA,NA
173,DC,Leatherback,BVI Archipelago,BVI Archipelago,18.45,-64.58,Leatherback BVI Archipelago,Nests,yes,0,1,British Virgin Islands,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"McGowan A, Broderick AC, Frett G, Gore S, Hastings M, Pickering A, Wheatley D, White J, Witt M, Godley B. 2008. Down but not out: marine turtles of the British Virgin Islands. Animal Conservation, 11: 92-103. 

Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle 
(Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.",Nests,,0.1538,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,2,0,6,10,6,9,11,13,10,28,10,37,34,54,47,65,38,27,36,60,40,39,26,21,41,35,27,5,35,2,NA,NA,NA,NA,NA,NA
174,DC,Leatherback,"Amana, French Guiana","Amana, French Guiana",5.72806,-53.79306,"Leatherback Amana, French Guiana",Nests,yes,0,1,French Guiana,Northwest Atlantic,,Latin America and Caribbean,TRUE,FALSE,FALSE,TRUE,"Hilterman, M. L., J. L. Swinkels, et al. (2000). The Leatherback on the Move? Promising News from Suriname. Proceedings of the twentieth annual symposium on sea turtle biology and conservation, Orlando, Florida, U.S.A., US Department of Commerce.",Nests,,0.1538,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,1370,813,3241,633,13876,10149,13881,2975,4563,NA,14452,27136,35996,10638,35629,52042,19970,18295,NA,24172,50095,10564,29029,18871,7968,NA,13938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,DC,Leatherback,Cahuita,Cahuita,9.74,-82.81,Leatherback Cahuita,Nests,yes,0,1,Costa Rica,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle 
(Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.",Nests,,0.1538,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,352,300,187,77,201,95,173,120,200,204,204,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,DC,Leatherback,Estacion La Tortuga,Estacion La Tortuga,10.19,-83.25,Leatherback Estacion La Tortuga,Nests,yes,0,1,Costa Rica,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle 
(Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.",Nests,,0.1538,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423,210,242,366,263,470,375,590,385,440,730,300,335,360,275,305,NA,NA,NA,NA,NA,NA
180,DC,Leatherback,Gandoca,Gandoca,9.595841,-82.603583,Leatherback Gandoca,Nests,yes,0,1,Costa Rica,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle 
(Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.",Nests,,0.1538,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,258,240,270,527,941,416,1140,602,830,1052,754,632,696,275,661,433,602,334,532,250,264,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,DC,Leatherback,Pacuare Nature Reserve,Pacuare Nature Reserve,10.181132,-83.257141,Leatherback Pacuare Nature Reserve,Nests,yes,0,1,Costa Rica,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle 
(Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.

United States National Marine Fisheries Service, U.S. Fish and Wildlife Service. 2020. Endangered Species Act status review of the leatherback turtle (Dermochelys coriacea) 2020. Available at https://repository.library.noaa.gov/view/noaa/25629 [accessed 5 June 2022].",Nests,,0.1538,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,162,838,765,753,1130,NA,800,830,1020,870,530,570,720,605,700,670,1200,920,774,1218,480,570,810,450,560,NA,NA,NA,NA,NA,NA
186,DC,Leatherback,Playa Pacuare,Playa Pacuare,10.24,-83.3,Leatherback Playa Pacuare,Nests,yes,0,1,Costa Rica,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Allison N (ed). 2018. Marine Turtle Monitoring and Tagging Program Leatherback Season Report. Caño Palma Biological Station. Canadian Organisation for Tropical Education and Rainforest Conservation. Playa Norte, Costa Rica.",Nests,,0.1538,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,432,402,551,250,285,377,500,522,200,145,396,222,285,241,296,150,NA,NA,NA
187,DC,Leatherback,Tortuguero,Tortuguero,10.452026,-83.461075,Leatherback Tortuguero,Nests,yes,0,1,Costa Rica,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle 
(Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.",Nests,,0.1538,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,750,1090,605,1056,1017,965,926,965,551,797,230,525,261,279,205,194,254,209,115,160,122,132,NA,NA,NA,NA,NA,NA
189,DC,Leatherback,Jaragua National Park,Jaragua National Park,17.7243,-71.3563,Leatherback Jaragua National Park,Nests,yes,0,1,Dominican Republic,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Revuelta O, León Y, Feliz P, Godley B, Raga J, Tomás J. 2012. Protected areas host important remnants of marine turtle nesting stocks in the Dominican Republic. Oryx, 46: 348-358.",Nests,,0.1538,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,174,99,213,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,DC,Leatherback,Awala-Yalimapo,Awala-Yalimapo,5.75,-53.95,Leatherback Awala-Yalimapo,Nests,yes,0,1,French Guiana,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Chevalier J, Girondot M (eds). 1998. Marine turtles identification in French Guiana : why, where and how ?

Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle (Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.",Nests,,0.1538,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900,NA,14000,10100,14000,2300,4900,9100,14500,27900,36350,10400,33400,52864,20432,18810,24324,50594,10702,29513,10054,19135,14000,7800,NA,NA,NA,6400,10900,7868,8360,4426,8852,4770,7300,4200,3400,2200,1600,1200,540,540,350,NA,NA,NA,NA,NA,NA
192,DC,Leatherback,Cayenne,Cayenne,4.92,-52.28,Leatherback Cayenne,Nests,yes,0,1,French Guiana,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Northwest Atlantic Leatherback Working Group (ed). 2018. Northwest Atlantic Leatherback Turtle 
(Dermochelys coriacea) Status Assessment. Conservation Science Partners and the Wider Caribbean Sea Turtle Conservation Network (WIDECAST). WIDECAST Technical Report No. 16. Godfrey, Illinois.",Nests,,0.1538,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,1180,2916,555,1458,1527,2361,1875,4791,6574,9650,6667,5277,3888,5555,5648,4166,3000,1300,NA,NA,NA,NA,NA,NA
